area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;010150;022803;083;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;322,672357919237;010150022803;01015002280308303;010150022803083031;202605
1;010150;022803;083;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;322,672357919237;010150022803;01015002280308304;010150022803083041;202605
1;010150;022803;083;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;322,672357919237;010150022803;01015002280308305;010150022803083051;202605
1;010150;022803;083;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;322,672357919237;010150022803;01015002280308306;010150022803083061;202605
1;010150;022803;083;07;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2712;322,672357919237;010150022803;01015002280308307;010150022803083071;202605
1;010150;023703;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308101;010150023703081011;202605
1;010150;023703;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308102;010150023703081021;202605
1;010150;023703;081;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308103;010150023703081031;202605
1;010150;023703;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308104;010150023703081041;202605
1;010150;023703;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308105;010150023703081051;202605
1;010150;023703;081;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308106;010150023703081061;202605
1;010150;023703;081;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;568,10855041199;010150023703;01015002370308107;010150023703081071;202605
1;010150;023801;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;106,102512181977;010150023801;01015002380106301;010150023801063011;202605
1;010150;023801;063;02;1;3;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;106,102512181977;010150023801;01015002380106302;010150023801063021;202605
1;010150;023801;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;106,102512181977;010150023801;01015002380106303;010150023801063031;202605
1;010150;023801;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;106,102512181977;010150023801;01015002380106304;010150023801063041;202605
1;010150;023801;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;106,102512181977;010150023801;01015002380106305;010150023801063051;202605
1;010150;023801;063;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2713;106,102512181977;010150023801;01015002380106306;010150023801063061;202605
1;010150;023801;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;106,102512181977;010150023801;01015002380106307;010150023801063071;202605
1;010150;024203;081;01;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308101;010150024203081011;202605
1;010150;024203;081;02;1;2;2;1;3;2;2;2;1;2;3;2;2;3;3;3;3;2712;138,986711185208;010150024203;01015002420308102;010150024203081021;202605
1;010150;024203;081;03;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308103;010150024203081031;202605
1;010150;024203;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308104;010150024203081041;202605
1;010150;024203;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308105;010150024203081051;202605
1;010150;024203;081;06;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308106;010150024203081061;202605
1;010150;024203;081;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;138,986711185208;010150024203;01015002420308107;010150024203081071;202605
1;010150;024502;066;01;1;2;2;2;2;2;2;2;2;3;2;2;2;1;2;3;3;2712;214,825675367031;010150024502;01015002450206601;010150024502066011;202605
1;010150;024502;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;214,825675367031;010150024502;01015002450206602;010150024502066021;202605
1;010150;024502;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;214,825675367031;010150024502;01015002450206603;010150024502066031;202605
1;010150;024502;066;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2712;214,825675367031;010150024502;01015002450206604;010150024502066041;202605
1;010150;024502;066;05;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2712;214,825675367031;010150024502;01015002450206605;010150024502066051;202605
1;010150;024502;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;214,825675367031;010150024502;01015002450206606;010150024502066061;202605
1;010150;024502;066;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;214,825675367031;010150024502;01015002450206607;010150024502066071;202605
1;010150;024601;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106601;010150024601066011;202605
1;010150;024601;066;02;1;2;2;2;1;1;1;2;2;2;2;2;2;2;3;3;3;2713;68,4336221842797;010150024601;01015002460106602;010150024601066021;202605
1;010150;024601;066;03;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106603;010150024601066031;202605
1;010150;024601;066;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106604;010150024601066041;202605
1;010150;024601;066;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106605;010150024601066051;202605
1;010150;024601;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106606;010150024601066061;202605
1;010150;024601;066;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;68,4336221842797;010150024601;01015002460106609;010150024601066091;202605
1;010150;025203;083;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;546,053919251676;010150025203;01015002520308301;010150025203083011;202605
1;010150;025203;083;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;546,053919251676;010150025203;01015002520308302;010150025203083021;202605
1;010150;025203;083;03;1;2;2;1;1;1;1;2;2;2;2;2;2;2;3;2;2;2713;546,053919251676;010150025203;01015002520308303;010150025203083031;202605
1;010150;025203;083;04;1;3;1;1;2;1;2;2;2;2;2;2;2;2;3;3;2;2713;546,053919251676;010150025203;01015002520308304;010150025203083041;202605
1;010150;025203;083;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;546,053919251676;010150025203;01015002520308305;010150025203083051;202605
1;010150;025203;083;06;1;3;2;1;2;3;2;2;2;2;2;2;2;2;3;2;3;2713;546,053919251676;010150025203;01015002520308306;010150025203083061;202605
1;010150;025203;083;07;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2713;546,053919251676;010150025203;01015002520308307;010150025203083071;202605
1;010150;025803;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;90,9870051530019;010150025803;01015002580306601;010150025803066011;202605
1;010150;025803;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;90,9870051530019;010150025803;01015002580306602;010150025803066021;202605
1;010150;025803;066;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;90,9870051530019;010150025803;01015002580306603;010150025803066031;202605
1;010150;025803;066;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;90,9870051530019;010150025803;01015002580306604;010150025803066041;202605
1;010150;025803;066;06;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2711;90,9870051530019;010150025803;01015002580306606;010150025803066061;202605
1;010150;026102;066;01;1;1;1;1;3;3;3;3;2;2;2;2;2;2;2;3;2;2711;75,9633290041001;010150026102;01015002610206601;010150026102066011;202605
1;010150;026102;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;75,9633290041001;010150026102;01015002610206602;010150026102066021;202605
1;010150;026102;066;03;1;2;3;2;3;2;2;3;2;2;2;3;2;3;3;3;3;2711;75,9633290041001;010150026102;01015002610206603;010150026102066031;202605
1;010150;026102;066;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;75,9633290041001;010150026102;01015002610206604;010150026102066041;202605
1;010150;026102;066;05;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;75,9633290041001;010150026102;01015002610206605;010150026102066051;202605
1;010150;026102;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;75,9633290041001;010150026102;01015002610206606;010150026102066061;202605
1;010150;026102;066;07;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2711;75,9633290041001;010150026102;01015002610206607;010150026102066071;202605
1;010150;026903;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306301;010150026903063011;202605
1;010150;026903;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306302;010150026903063021;202605
1;010150;026903;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306303;010150026903063031;202605
1;010150;026903;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306305;010150026903063051;202605
1;010150;026903;063;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306306;010150026903063061;202605
1;010150;026903;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306307;010150026903063071;202605
1;010150;026903;063;08;1;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2712;82,5749194727691;010150026903;01015002690306308;010150026903063081;202605
1;010150;027801;083;02;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;32,6807874552825;010150027801;01015002780108302;010150027801083021;202605
1;010150;027801;083;05;1;1;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;32,6807874552825;010150027801;01015002780108305;010150027801083051;202605
1;010150;027801;083;06;1;3;3;1;2;2;2;2;3;3;3;3;3;3;3;3;3;2713;32,6807874552825;010150027801;01015002780108306;010150027801083061;202605
1;010150;027801;083;07;1;3;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;32,6807874552825;010150027801;01015002780108307;010150027801083071;202605
1;010150;027801;083;08;1;3;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;32,6807874552825;010150027801;01015002780108308;010150027801083081;202605
1;010150;027801;083;09;1;1;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2713;32,6807874552825;010150027801;01015002780108309;010150027801083091;202605
1;010150;027801;083;10;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2713;32,6807874552825;010150027801;01015002780108310;010150027801083101;202605
1;010150;029201;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;362,74673786722;010150029201;01015002920106301;010150029201063011;202605
1;010150;029201;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;362,74673786722;010150029201;01015002920106302;010150029201063021;202605
1;010150;029201;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2713;362,74673786722;010150029201;01015002920106303;010150029201063031;202605
1;010150;029201;063;04;1;3;2;1;2;2;2;3;2;2;2;2;2;3;3;3;3;2713;362,74673786722;010150029201;01015002920106304;010150029201063041;202605
1;010150;029201;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;362,74673786722;010150029201;01015002920106305;010150029201063051;202605
1;010150;029201;063;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;362,74673786722;010150029201;01015002920106306;010150029201063061;202605
1;010150;029201;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;362,74673786722;010150029201;01015002920106307;010150029201063071;202605
1;010150;029502;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,203104451018;010150029502;01015002950208101;010150029502081011;202605
1;010150;029502;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,203104451018;010150029502;01015002950208102;010150029502081021;202605
1;010150;029502;081;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2711;112,203104451018;010150029502;01015002950208103;010150029502081031;202605
1;010150;029502;081;04;1;2;3;1;3;2;2;2;2;2;2;2;2;3;3;3;2;2711;112,203104451018;010150029502;01015002950208104;010150029502081041;202605
1;010150;029502;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,203104451018;010150029502;01015002950208105;010150029502081051;202605
1;010150;029502;081;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,203104451018;010150029502;01015002950208106;010150029502081061;202605
1;010150;029502;081;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,203104451018;010150029502;01015002950208107;010150029502081071;202605
1;010150;030001;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2711;55,3253570653965;010150030001;01015003000108101;010150030001081011;202605
1;010150;030001;081;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;2;2711;55,3253570653965;010150030001;01015003000108102;010150030001081021;202605
1;010150;030001;081;03;1;2;2;1;3;3;3;2;2;2;2;2;2;3;2;2;2;2711;55,3253570653965;010150030001;01015003000108103;010150030001081031;202605
1;010150;030001;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;55,3253570653965;010150030001;01015003000108104;010150030001081041;202605
1;010150;030001;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;55,3253570653965;010150030001;01015003000108105;010150030001081051;202605
1;010150;030001;081;06;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2711;55,3253570653965;010150030001;01015003000108106;010150030001081061;202605
1;010150;030001;081;08;1;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2711;55,3253570653965;010150030001;01015003000108108;010150030001081081;202605
1;010150;031201;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;48,340224046482;010150031201;01015003120106301;010150031201063011;202605
1;010150;031201;063;02;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;48,340224046482;010150031201;01015003120106302;010150031201063021;202605
1;010150;031201;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;48,340224046482;010150031201;01015003120106304;010150031201063041;202605
1;010150;031201;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;48,340224046482;010150031201;01015003120106305;010150031201063051;202605
1;010150;031201;063;06;1;3;2;1;2;2;2;3;2;2;2;2;2;3;2;3;3;2711;48,340224046482;010150031201;01015003120106306;010150031201063061;202605
1;010150;031201;063;07;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2711;48,340224046482;010150031201;01015003120106307;010150031201063071;202605
1;010150;031201;063;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;48,340224046482;010150031201;01015003120106308;010150031201063081;202605
1;010150;034501;083;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108301;010150034501083011;202605
1;010150;034501;083;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108302;010150034501083021;202605
1;010150;034501;083;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108303;010150034501083031;202605
1;010150;034501;083;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108304;010150034501083041;202605
1;010150;034501;083;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108306;010150034501083061;202605
1;010150;034501;083;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108307;010150034501083071;202605
1;010150;034501;083;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;58,4572809762901;010150034501;01015003450108308;010150034501083081;202605
1;010150;034801;083;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;42,6138537068525;010150034801;01015003480108301;010150034801083011;202605
1;010150;034801;083;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;42,6138537068525;010150034801;01015003480108302;010150034801083021;202605
1;010150;034801;083;04;1;3;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;42,6138537068525;010150034801;01015003480108304;010150034801083041;202605
1;010150;034801;083;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2711;42,6138537068525;010150034801;01015003480108305;010150034801083051;202605
1;010150;034801;083;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;42,6138537068525;010150034801;01015003480108306;010150034801083061;202605
1;010150;034801;083;08;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2711;42,6138537068525;010150034801;01015003480108308;010150034801083081;202605
1;010150;034801;083;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2711;42,6138537068525;010150034801;01015003480108309;010150034801083091;202605
1;010150;037102;083;01;1;3;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;220,861926645771;010150037102;01015003710208301;010150037102083011;202605
1;010150;037102;083;02;1;3;3;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2712;220,861926645771;010150037102;01015003710208302;010150037102083021;202605
1;010150;037102;083;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;220,861926645771;010150037102;01015003710208303;010150037102083031;202605
1;010150;037102;083;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;220,861926645771;010150037102;01015003710208306;010150037102083061;202605
1;010150;037102;083;07;1;2;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;220,861926645771;010150037102;01015003710208307;010150037102083071;202605
1;010150;037102;083;08;1;3;3;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;220,861926645771;010150037102;01015003710208308;010150037102083081;202605
1;010150;037102;083;09;1;3;3;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2712;220,861926645771;010150037102;01015003710208309;010150037102083091;202605
1;010150;037502;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;96,8906552567389;010150037502;01015003750208101;010150037502081011;202605
1;010150;037502;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2712;96,8906552567389;010150037502;01015003750208102;010150037502081021;202605
1;010150;037502;081;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;96,8906552567389;010150037502;01015003750208103;010150037502081031;202605
1;010150;037502;081;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2712;96,8906552567389;010150037502;01015003750208104;010150037502081041;202605
1;010150;037502;081;05;1;2;2;1;3;2;2;2;2;2;2;2;3;1;1;2;2;2712;96,8906552567389;010150037502;01015003750208105;010150037502081051;202605
1;010150;037502;081;06;1;3;3;1;3;2;2;2;2;2;3;2;1;1;2;2;2;2712;96,8906552567389;010150037502;01015003750208106;010150037502081061;202605
1;010150;037502;081;07;1;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2712;96,8906552567389;010150037502;01015003750208107;010150037502081071;202605
1;010150;037803;066;01;1;2;2;1;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;118,425776197024;010150037803;01015003780306601;010150037803066011;202605
1;010150;037803;066;02;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;118,425776197024;010150037803;01015003780306602;010150037803066021;202605
1;010150;037803;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;118,425776197024;010150037803;01015003780306603;010150037803066031;202605
1;010150;037803;066;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;118,425776197024;010150037803;01015003780306604;010150037803066041;202605
1;010150;037803;066;05;1;2;2;2;3;3;2;2;2;2;2;2;2;3;3;2;3;2712;118,425776197024;010150037803;01015003780306605;010150037803066051;202605
1;010150;037803;066;06;1;2;3;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2712;118,425776197024;010150037803;01015003780306606;010150037803066061;202605
1;010150;037803;066;07;1;3;3;1;1;2;2;2;3;2;2;2;2;2;3;2;2;2712;118,425776197024;010150037803;01015003780306607;010150037803066071;202605
1;010150;038802;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2712;173,98647753651;010150038802;01015003880206301;010150038802063011;202605
1;010150;038802;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2712;173,98647753651;010150038802;01015003880206302;010150038802063021;202605
1;010150;038802;063;03;1;3;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;173,98647753651;010150038802;01015003880206303;010150038802063031;202605
1;010150;038802;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;173,98647753651;010150038802;01015003880206304;010150038802063041;202605
1;010150;038802;063;05;1;3;2;1;2;3;2;3;2;2;2;2;2;3;2;3;3;2712;173,98647753651;010150038802;01015003880206305;010150038802063051;202605
1;010150;038802;063;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;173,98647753651;010150038802;01015003880206306;010150038802063061;202605
1;010150;038802;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2712;173,98647753651;010150038802;01015003880206307;010150038802063071;202605
1;010150;039803;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;418,312272502451;010150039803;01015003980306601;010150039803066011;202605
1;010150;039803;066;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;418,312272502451;010150039803;01015003980306604;010150039803066041;202605
1;010150;039803;066;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2713;418,312272502451;010150039803;01015003980306605;010150039803066051;202605
1;010150;039803;066;06;1;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;418,312272502451;010150039803;01015003980306606;010150039803066061;202605
1;010150;039803;066;07;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2713;418,312272502451;010150039803;01015003980306607;010150039803066071;202605
1;010150;039803;066;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2713;418,312272502451;010150039803;01015003980306609;010150039803066091;202605
1;010150;040301;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;30,043983830991;010150040301;01015004030106601;010150040301066011;202605
1;010150;040301;066;02;1;3;3;1;3;2;3;3;3;3;3;3;2;3;3;3;3;2712;30,043983830991;010150040301;01015004030106602;010150040301066021;202605
1;010150;040301;066;03;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2712;30,043983830991;010150040301;01015004030106603;010150040301066031;202605
1;010150;040301;066;04;1;2;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;2712;30,043983830991;010150040301;01015004030106604;010150040301066041;202605
1;010150;040301;066;05;1;2;2;3;2;2;2;2;2;2;2;2;3;3;2;2;1;2712;30,043983830991;010150040301;01015004030106605;010150040301066051;202605
1;010150;040301;066;06;1;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;2712;30,043983830991;010150040301;01015004030106606;010150040301066061;202605
1;010150;040301;066;07;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;3;2712;30,043983830991;010150040301;01015004030106607;010150040301066071;202605
1;010150;040503;081;01;1;2;2;1;3;2;2;2;2;2;2;2;2;3;3;2;2;2711;119,204980224782;010150040503;01015004050308101;010150040503081011;202605
1;010150;040503;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2711;119,204980224782;010150040503;01015004050308102;010150040503081021;202605
1;010150;040503;081;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;119,204980224782;010150040503;01015004050308103;010150040503081031;202605
1;010150;040503;081;04;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2711;119,204980224782;010150040503;01015004050308104;010150040503081041;202605
1;010150;040503;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;119,204980224782;010150040503;01015004050308105;010150040503081051;202605
1;010150;040503;081;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;119,204980224782;010150040503;01015004050308106;010150040503081061;202605
